"Дата","Цена","Откр.","Макс.","Мин.","Изм. %"
"16.04.2008","37,2550","37,0770","37,3030","37,0310","0,44%"
"15.04.2008","37,0920","37,1350","37,1940","37,0210","-0,12%"
"14.04.2008","37,1360","36,8500","37,2000","36,7750","0,08%"
"11.04.2008","37,1080","37,0390","37,1750","37,0280","0,16%"
"10.04.2008","37,0480","37,1280","37,2610","37,0050","-0,24%"
"09.04.2008","37,1370","36,9870","37,1900","36,9560","0,37%"
"08.04.2008","37,0010","37,0090","37,1160","36,9540","-0,01%"
"07.04.2008","37,0040","37,0290","37,0480","36,8940","-0,13%"
"04.04.2008","37,0510","36,9710","37,1010","36,9200","0,19%"
"03.04.2008","36,9800","36,9750","36,9920","36,7820","-0,02%"
"02.04.2008","36,9890","36,9000","37,0140","36,7980","0,24%"
"01.04.2008","36,9010","37,0550","37,1110","36,8360","-0,48%"
"31.03.2008","37,0800","37,1030","37,2190","37,0500","-0,12%"
"28.03.2008","37,1230","37,0690","37,1720","37,0190","0,10%"
"27.03.2008","37,0850","37,1520","37,1740","37,0070","-0,22%"
"26.03.2008","37,1670","36,9310","37,1970","36,8660","0,61%"
"25.03.2008","36,9400","36,7110","36,9770","36,6770","0,57%"
"24.03.2008","36,7320","36,7010","36,7590","36,6090","0,01%"
"21.03.2008","36,7300","36,7330","36,7850","36,6880","-0,04%"
"20.03.2008","36,7440","36,9340","36,9570","36,6770","-0,50%"
"19.03.2008","36,9300","36,9100","37,1180","36,8640","-0,00%"
"18.03.2008","36,9310","37,0190","37,1550","36,8990","-0,26%"
"17.03.2008","37,0290","37,0270","37,2200","36,9410","0,15%"
"14.03.2008","36,9740","36,9120","37,0100","36,7910","0,10%"
"13.03.2008","36,9360","36,8460","36,9790","36,7940","0,24%"
"12.03.2008","36,8480","36,6110","36,8790","36,5990","0,64%"
"11.03.2008","36,6140","36,6220","36,8180","36,5430","-0,02%"
"10.03.2008","36,6210","36,6400","36,7370","36,5240","-0,05%"
"07.03.2008","36,6410","36,6410","36,7840","36,5800","-0,03%"
"06.03.2008","36,6510","36,5590","36,6860","36,5250","0,22%"
"05.03.2008","36,5700","36,5200","36,6210","36,4300","0,13%"
"04.03.2008","36,5230","36,5210","36,5820","36,4720","-0,03%"
"03.03.2008","36,5330","36,4890","36,6180","36,4330","0,20%"
"29.02.2008","36,4590","36,4480","36,5570","36,3890","-0,08%"
"28.02.2008","36,4890","36,4300","36,5210","36,3180","0,14%"
"27.02.2008","36,4390","36,3190","36,4690","36,2950","0,33%"
"26.02.2008","36,3200","36,2360","36,3470","36,1360","0,22%"
"25.02.2008","36,2390","36,2610","36,2820","36,1740","-0,03%"
"22.02.2008","36,2510","36,2530","36,3000","36,1880","-0,03%"
"21.02.2008","36,2620","36,1110","36,2980","36,0950","0,40%"
"20.02.2008","36,1160","36,1380","36,1610","35,9780","-0,08%"
"19.02.2008","36,1460","36,0140","36,1950","35,9840","0,32%"
"18.02.2008","36,0300","36,0800","36,1140","35,9680","-0,16%"
"15.02.2008","36,0880","36,0220","36,1390","35,9860","0,14%"
"14.02.2008","36,0370","35,9320","36,0640","35,9040","0,27%"
"13.02.2008","35,9400","35,8910","35,9950","35,8520","0,09%"
"12.02.2008","35,9060","35,8450","35,9660","35,7760","0,14%"
"11.02.2008","35,8560","35,9060","35,9770","35,7780","-0,13%"
"08.02.2008","35,9030","35,8880","35,9680","35,8070","0,05%"
"07.02.2008","35,8850","36,0570","36,0910","35,8200","-0,45%"
"06.02.2008","36,0490","36,0460","36,1420","36,0130","-0,06%"
"05.02.2008","36,0690","36,3100","36,3410","36,0220","-0,69%"
"04.02.2008","36,3210","36,2450","36,3470","36,1940","0,22%"
"01.02.2008","36,2400","36,3070","36,4750","36,2120","-0,22%"
"31.01.2008","36,3200","36,2730","36,3740","36,2090","0,07%"
"30.01.2008","36,2940","36,1680","36,3370","36,1330","0,32%"
"29.01.2008","36,1780","36,1770","36,2070","36,0970","-0,02%"
"28.01.2008","36,1860","35,9500","36,2080","35,9060","0,67%"
"25.01.2008","35,9440","36,1000","36,1440","35,8980","-0,49%"
"24.01.2008","36,1200","36,0720","36,1370","35,9360","0,09%"
"23.01.2008","36,0880","36,0360","36,1340","35,8810","0,02%"
"22.01.2008","36,0810","35,7510","36,1300","35,6700","0,92%"
"21.01.2008","35,7520","35,8160","35,9370","35,6770","-0,20%"
"18.01.2008","35,8230","35,8570","35,9610","35,7870","-0,15%"
"17.01.2008","35,8770","35,8640","35,9790","35,7820","-0,01%"
"16.01.2008","35,8820","36,0330","36,1180","35,7780","-0,46%"
"15.01.2008","36,0490","36,1050","36,1950","36,0270","-0,17%"
"14.01.2008","36,1100","36,0230","36,1820","36,0130","0,24%"
"11.01.2008","36,0220","36,0470","36,0860","35,9920","-0,09%"
"10.01.2008","36,0530","35,8810","36,0690","35,8370","0,43%"
"09.01.2008","35,8980","35,9730","36,0380","35,8490","-0,24%"
"08.01.2008","35,9860","35,9540","36,0480","35,9390","0,05%"
"07.01.2008","35,9690","36,0140","36,0490","35,9060","-0,11%"
"04.01.2008","36,0090","36,0190","36,2060","35,9530","-0,05%"
"03.01.2008","36,0260","35,9890","36,0850","35,9280","0,05%"
"02.01.2008","36,0070","35,8400","36,0410","35,8280","0,45%"
"01.01.2008","35,8460","35,8350","35,8950","35,8140","-0,03%"
"31.12.2007","35,8560","35,9870","36,0410","35,8040","-0,38%"
"28.12.2007","35,9940","35,9590","36,0700","35,8940","0,11%"
"27.12.2007","35,9530","35,6920","35,9940","35,6640","0,69%"
"26.12.2007","35,7060","35,6060","35,7270","35,5550","0,30%"
"25.12.2007","35,5990","35,5720","35,6410","35,5590","0,04%"
"24.12.2007","35,5840","35,5470","35,6130","35,5090","0,08%"
"21.12.2007","35,5560","35,4980","35,6150","35,4770","0,17%"
"20.12.2007","35,4970","35,5580","35,5880","35,4630","-0,20%"
"19.12.2007","35,5670","35,5980","35,6310","35,4870","-0,08%"
"18.12.2007","35,5940","35,5800","35,6400","35,5270","0,00%"
"17.12.2007","35,5930","35,5750","35,6700","35,4950","-0,04%"
"14.12.2007","35,6090","35,8490","35,9000","35,5870","-0,68%"
"13.12.2007","35,8520","35,9290","35,9820","35,7600","-0,24%"
"12.12.2007","35,9380","35,8710","36,0150","35,8460","0,19%"
"11.12.2007","35,8700","35,9320","36,0040","35,8430","-0,20%"
"10.12.2007","35,9420","35,8790","35,9720","35,8490","0,13%"
"07.12.2007","35,8950","35,8470","35,9250","35,7970","0,12%"
"06.12.2007","35,8520","35,8380","35,8820","35,7090","0,03%"
"05.12.2007","35,8400","35,9980","36,0230","35,7930","-0,47%"
"04.12.2007","36,0100","35,8900","36,0250","35,8380","0,33%"
"03.12.2007","35,8920","35,8520","35,9510","35,8150","0,06%"
"30.11.2007","35,8700","35,9780","36,0540","35,8430","-0,34%"
"29.11.2007","35,9930","36,0790","36,0970","35,9210","-0,23%"
"28.11.2007","36,0760","36,0610","36,1160","35,9190","0,00%"
"27.11.2007","36,0760","36,1100","36,1660","36,0360","-0,15%"
"26.11.2007","36,1300","36,6450","36,6830","36,0290","0,13%"
"23.11.2007","36,0830","36,0960","36,3580","35,9930","-0,09%"
"22.11.2007","36,1140","36,1120","36,1450","36,0520","-0,01%"
"21.11.2007","36,1180","36,0980","36,1410","35,9900","0,10%"
"20.11.2007","36,0830","35,8960","36,1060","35,8500","0,53%"
"19.11.2007","35,8910","35,8960","35,9300","35,8130","0,00%"
"16.11.2007","35,8910","35,8340","35,9220","35,7750","0,12%"
"15.11.2007","35,8480","35,8630","35,9460","35,8070","-0,10%"
"14.11.2007","35,8830","35,8310","35,9810","35,8180","0,13%"
"13.11.2007","35,8350","35,7420","35,8770","35,7300","0,21%"
"12.11.2007","35,7590","35,8930","35,9160","35,7320","-0,45%"
"09.11.2007","35,9210","35,8990","36,0130","35,8120","0,02%"
"08.11.2007","35,9130","35,8550","35,9590","35,8150","0,13%"
"07.11.2007","35,8650","35,7790","35,9790","35,7580","0,24%"
"06.11.2007","35,7780","35,6720","35,8090","35,6630","0,29%"
"05.11.2007","35,6730","35,7230","35,7500","35,6340","-0,16%"
"02.11.2007","35,7310","35,6250","35,7920","35,6010","0,27%"
"01.11.2007","35,6350","35,6880","35,7210","35,5750","-0,20%"
"31.10.2007","35,7050","35,6330","35,7350","35,6000","0,16%"
"30.10.2007","35,6490","35,6190","35,6530","35,5470","0,06%"
"29.10.2007","35,6260","35,6050","35,6570","35,5520","0,07%"
"26.10.2007","35,6000","35,5350","35,6060","35,4980","0,16%"
"25.10.2007","35,5420","35,4510","35,5730","35,4080","0,23%"
"24.10.2007","35,4610","35,4480","35,4960","35,3360","0,01%"
"23.10.2007","35,4560","35,3470","35,4910","35,3330","0,30%"
"22.10.2007","35,3510","35,6070","35,6710","35,2760","-0,58%"
"19.10.2007","35,5590","35,4580","35,5660","35,4180","0,26%"
"18.10.2007","35,4660","35,3670","35,5330","35,3520","0,26%"
"17.10.2007","35,3740","35,3200","35,4090","35,2990","0,16%"
"16.10.2007","35,3160","35,3690","35,4070","35,2820","-0,18%"
"15.10.2007","35,3810","35,3470","35,4450","35,3040","0,10%"
"12.10.2007","35,3450","35,3660","35,3920","35,2920","-0,07%"
"11.10.2007","35,3700","35,2800","35,4290","35,2700","0,20%"
"10.10.2007","35,3010","35,2470","35,3420","35,2320","0,12%"
"09.10.2007","35,2570","35,1980","35,2830","35,1310","0,16%"
"08.10.2007","35,2020","35,2990","35,3200","35,1570","-0,26%"
"05.10.2007","35,2940","35,2810","35,3280","35,0950","-0,01%"
"04.10.2007","35,2980","35,2350","35,3250","35,1760","0,18%"
"03.10.2007","35,2360","35,3080","35,3770","35,2160","-0,23%"
"02.10.2007","35,3170","35,3790","35,4170","35,2720","-0,19%"
"01.10.2007","35,3830","35,4650","35,4820","35,3390","-0,27%"
"28.09.2007","35,4790","35,3110","35,4900","35,2950","0,44%"
"27.09.2007","35,3240","35,2890","35,3790","35,2680","0,07%"
"26.09.2007","35,2990","35,3230","35,3570","35,2410","-0,09%"
"25.09.2007","35,3310","35,2340","35,3560","35,1900","0,25%"
"24.09.2007","35,2430","35,3000","35,4400","35,2070","-0,18%"
"21.09.2007","35,3060","35,2660","35,3640","35,2150","0,10%"
"20.09.2007","35,2720","35,1550","35,3220","35,1390","0,33%"
"19.09.2007","35,1550","35,2850","35,3310","35,1090","-0,40%"
"18.09.2007","35,2950","35,1230","35,3290","35,0470","0,45%"
"17.09.2007","35,1370","35,1400","35,1710","35,0700","-0,05%"
"14.09.2007","35,1540","35,1900","35,2260","35,0910","-0,07%"
"13.09.2007","35,1800","35,2780","35,2980","35,1550","-0,31%"
"12.09.2007","35,2900","35,2120","35,3140","35,1580","0,18%"
"11.09.2007","35,2260","35,2330","35,2600","35,1520","0,01%"
"10.09.2007","35,2240","35,2370","35,2780","35,1690","0,07%"
"07.09.2007","35,2000","35,1130","35,2840","35,0510","0,24%"
"06.09.2007","35,1150","34,9700","35,1670","34,9530","0,39%"
"05.09.2007","34,9790","34,9290","35,0230","34,8640","0,12%"
"04.09.2007","34,9360","34,8830","34,9550","34,8220","0,17%"
"03.09.2007","34,8750","34,9490","35,0140","34,8370","-0,26%"
"31.08.2007","34,9670","34,9570","35,1020","34,9350","0,00%"
"30.08.2007","34,9670","35,0470","35,1000","34,8970","-0,26%"
"29.08.2007","35,0570","35,0170","35,1060","34,9530","0,08%"
"28.08.2007","35,0290","35,0200","35,1270","34,9640","0,02%"
"27.08.2007","35,0230","35,0950","35,1400","34,9720","-0,31%"
"24.08.2007","35,1310","34,8890","35,1490","34,8700","0,64%"
"23.08.2007","34,9060","34,8840","34,9380","34,7820","0,04%"
"22.08.2007","34,8910","34,8490","34,9220","34,7740","0,07%"
"21.08.2007","34,8650","34,7050","34,9700","34,6840","0,33%"
"20.08.2007","34,7520","34,7290","34,8090","34,6770","0,07%"
"17.08.2007","34,7270","34,5900","34,8640","34,4770","0,40%"
"16.08.2007","34,5870","34,5500","34,6720","34,4260","0,16%"
"15.08.2007","34,5310","34,6420","34,6670","34,5190","-0,36%"
"14.08.2007","34,6560","34,7480","34,7880","34,6310","-0,30%"
"13.08.2007","34,7590","34,8410","34,8820","34,7380","-0,30%"
"10.08.2007","34,8650","34,8240","34,9170","34,7710","0,15%"
"09.08.2007","34,8140","35,0880","35,1300","34,7740","-0,81%"
"08.08.2007","35,1000","34,9950","35,1410","34,9580","0,27%"
"07.08.2007","35,0040","35,1420","35,1850","34,9690","-0,40%"
"06.08.2007","35,1460","35,1720","35,2150","35,1260","0,10%"
"03.08.2007","35,1110","35,0370","35,1780","34,9740","0,24%"
"02.08.2007","35,0280","34,9790","35,0510","34,9280","0,15%"
"01.08.2007","34,9770","34,9670","35,0340","34,9140","0,00%"
"31.07.2007","34,9760","34,9910","35,0430","34,9510","-0,04%"
"30.07.2007","34,9910","34,8440","35,0160","34,8350","0,21%"
"27.07.2007","34,9170","34,9890","35,0210","34,8540","-0,25%"
"26.07.2007","35,0040","34,9740","35,0570","34,9160","0,06%"
"25.07.2007","34,9820","35,0960","35,1080","34,9360","-0,33%"
"24.07.2007","35,0990","35,0730","35,1510","35,0570","0,04%"
"23.07.2007","35,0860","35,1120","35,1500","35,0440","-0,05%"
"20.07.2007","35,1030","35,0620","35,1390","35,0300","0,08%"
"19.07.2007","35,0750","35,1070","35,1350","35,0470","-0,09%"
"18.07.2007","35,1050","35,0740","35,1600","35,0180","0,04%"
"17.07.2007","35,0910","35,0880","35,1310","35,0320","0,00%"
"16.07.2007","35,0910","35,0780","35,1340","35,0520","-0,01%"
"13.07.2007","35,0930","35,1460","35,1670","35,0510","-0,18%"
"12.07.2007","35,1570","35,0900","35,1820","35,0800","0,17%"
"11.07.2007","35,0970","35,1120","35,1650","35,0630","0,01%"
"10.07.2007","35,0930","34,9660","35,1120","34,8840","0,35%"
"09.07.2007","34,9690","35,0290","35,0570","34,9230","-0,19%"
"06.07.2007","35,0370","34,9170","35,0590","34,8940","0,33%"
"05.07.2007","34,9220","34,9280","35,0380","34,8890","-0,03%"
"04.07.2007","34,9340","34,9390","34,9900","34,9150","-0,07%"
"03.07.2007","34,9580","34,9510","34,9820","34,8840","0,02%"
"02.07.2007","34,9500","34,8180","34,9730","34,7960","0,36%"
"29.06.2007","34,8230","34,7190","34,8570","34,6770","0,33%"
"28.06.2007","34,7100","34,7250","34,7870","34,6710","-0,08%"
"27.06.2007","34,7370","34,7090","34,7750","34,6430","0,07%"
"26.06.2007","34,7120","34,8360","34,8530","34,6340","-0,37%"
"25.06.2007","34,8410","34,8500","34,8680","34,7980","-0,05%"
"22.06.2007","34,8580","34,7540","34,8700","34,7360","0,26%"
"21.06.2007","34,7670","34,7860","34,8130","34,7210","-0,09%"
"20.06.2007","34,7980","34,8130","34,8500","34,7610","-0,02%"
"19.06.2007","34,8040","34,7910","34,8310","34,7270","0,01%"
"18.06.2007","34,7990","34,7320","34,8120","34,7300","0,13%"
"15.06.2007","34,7540","34,6510","34,7620","34,6340","0,26%"
"14.06.2007","34,6650","34,6540","34,6860","34,6070","0,02%"
"13.06.2007","34,6590","34,6300","34,6730","34,4960","0,08%"
"12.06.2007","34,6310","34,7000","34,7270","34,6230","-0,22%"
"11.06.2007","34,7070","34,7030","34,7270","34,6620","-0,07%"
"08.06.2007","34,7310","34,7880","34,8050","34,6400","-0,21%"
"07.06.2007","34,8050","34,8820","34,9180","34,7740","-0,24%"
"06.06.2007","34,8900","34,9200","34,9630","34,8510","-0,13%"
"05.06.2007","34,9370","34,8850","34,9820","34,8580","0,13%"
"04.06.2007","34,8910","34,8130","34,9030","34,7820","0,21%"
"01.06.2007","34,8190","34,8210","34,8520","34,7290","-0,02%"
"31.05.2007","34,8250","34,7920","34,8710","34,7750","0,08%"
"30.05.2007","34,7980","34,8140","34,8490","34,7540","-0,07%"
"29.05.2007","34,8210","34,8170","34,9220","34,7750","-0,01%"
"28.05.2007","34,8230","34,8110","34,8580","34,7920","0,04%"
"25.05.2007","34,8080","34,7870","34,8630","34,7590","0,05%"
"24.05.2007","34,7900","34,8370","34,8540","34,7580","-0,13%"
"23.05.2007","34,8370","34,8090","34,8990","34,7680","0,05%"
"22.05.2007","34,8180","34,8200","34,8890","34,7900","-0,06%"
"21.05.2007","34,8380","34,9050","34,9680","34,7850","-0,13%"
"18.05.2007","34,8840","34,8730","34,9240","34,8180","0,01%"
"17.05.2007","34,8800","34,8940","34,9420","34,8320","-0,09%"
"16.05.2007","34,9110","34,9860","35,0280","34,8680","-0,23%"
"15.05.2007","34,9900","34,9230","35,0240","34,8990","0,17%"
"14.05.2007","34,9320","34,9150","34,9590","34,8970","0,02%"
"11.05.2007","34,9250","34,8370","34,9370","34,8010","0,17%"
"10.05.2007","34,8670","34,9110","34,9700","34,8100","-0,16%"
"09.05.2007","34,9220","34,9350","34,9730","34,8850","-0,04%"
"08.05.2007","34,9370","34,9950","35,0450","34,8850","-0,20%"
"07.05.2007","35,0060","35,0020","35,0450","34,9830","0,05%"
"04.05.2007","34,9870","34,9400","35,0240","34,9090","0,12%"
"03.05.2007","34,9460","34,9800","35,0420","34,9220","-0,12%"
"02.05.2007","34,9880","35,0070","35,0290","34,9410","-0,08%"
"01.05.2007","35,0150","35,0500","35,1050","34,9790","-0,14%"
"30.04.2007","35,0650","35,0400","35,1120","34,9790","-0,02%"
"27.04.2007","35,0710","34,9820","35,1360","34,9640","0,23%"
"26.04.2007","34,9920","35,0480","35,0810","34,9640","-0,17%"
"25.04.2007","35,0510","35,0460","35,0910","35,0060","-0,01%"
"24.04.2007","35,0560","34,9640","35,0670","34,9210","0,23%"
"23.04.2007","34,9770","35,0070","35,0210","34,9190","-0,07%"
"20.04.2007","35,0010","35,0220","35,0630","34,9670","-0,06%"
"19.04.2007","35,0220","35,0120","35,0450","34,9410","0,02%"
"18.04.2007","35,0160","34,9650","35,0390","34,9260","0,13%"
"17.04.2007","34,9720","34,9090","35,0070","34,8890","0,17%"
"16.04.2007","34,9130","34,9500","34,9860","34,9020","-0,03%"
"13.04.2007","34,9240","34,8600","34,9620","34,8420","0,18%"
"12.04.2007","34,8610","34,7920","34,8970","34,7850","0,18%"
"11.04.2007","34,7990","34,7940","34,8230","34,7540","-0,01%"
"10.04.2007","34,8030","34,7000","34,8390","34,6840","0,28%"
"09.04.2007","34,7050","34,7260","34,7480","34,6750","-0,11%"
"06.04.2007","34,7440","34,7930","34,8140","34,6900","-0,16%"
"05.04.2007","34,7980","34,7260","34,8280","34,6910","0,19%"
"04.04.2007","34,7320","34,6640","34,7570","34,6480","0,14%"
"03.04.2007","34,6850","34,7350","34,7590","34,6490","-0,14%"
"02.04.2007","34,7350","34,7240","34,7760","34,6640","0,07%"
"30.03.2007","34,7120","34,6640","34,7790","34,5950","0,09%"
"29.03.2007","34,6810","34,6520","34,7200","34,6240","0,13%"
"28.03.2007","34,6370","34,6970","34,7440","34,6310","-0,20%"
"27.03.2007","34,7060","34,6610","34,7410","34,6340","0,08%"
"26.03.2007","34,6780","34,6220","34,7090","34,5570","0,16%"
"23.03.2007","34,6230","34,6720","34,7090","34,5950","-0,15%"
"22.03.2007","34,6740","34,7310","34,7980","34,6320","-0,19%"
"21.03.2007","34,7400","34,6570","34,7570","34,6030","0,26%"
"20.03.2007","34,6490","34,6280","34,6700","34,5570","0,03%"
"19.03.2007","34,6370","34,6640","34,6970","34,5680","-0,07%"
"16.03.2007","34,6610","34,5590","34,7650","34,5440","0,25%"
"15.03.2007","34,5750","34,5350","34,6000","34,4830","0,08%"
"14.03.2007","34,5470","34,5130","34,5750","34,4600","0,10%"
"13.03.2007","34,5140","34,5020","34,5560","34,4470","0,01%"
"12.03.2007","34,5110","34,3950","34,5310","34,3810","0,32%"
"09.03.2007","34,4000","34,4290","34,4940","34,3430","-0,10%"
"08.03.2007","34,4350","34,5250","34,5410","34,3990","-0,24%"
"07.03.2007","34,5190","34,4180","34,5450","34,3870","0,28%"
"06.03.2007","34,4220","34,3820","34,4490","34,3510","0,10%"
"05.03.2007","34,3860","34,5260","34,5540","34,3250","-0,35%"
"02.03.2007","34,5070","34,4930","34,5280","34,4180","0,03%"
"01.03.2007","34,4980","34,5420","34,5880","34,4280","-0,17%"
"28.02.2007","34,5570","34,5740","34,5910","34,4670","-0,05%"
"27.02.2007","34,5750","34,4880","34,6070","34,4460","0,23%"
"26.02.2007","34,4940","34,4610","34,5240","34,4310","0,08%"
"23.02.2007","34,4650","34,4210","34,5050","34,3690","0,14%"
"22.02.2007","34,4180","34,4360","34,4520","34,3390","-0,05%"
"21.02.2007","34,4350","34,4550","34,4860","34,3750","0,01%"
"20.02.2007","34,4300","34,4660","34,5290","34,4180","-0,11%"
"19.02.2007","34,4670","34,4700","34,5180","34,4120","0,04%"
"16.02.2007","34,4540","34,4540","34,4870","34,3760","-0,05%"
"15.02.2007","34,4700","34,4520","34,5260","34,4060","0,03%"
"14.02.2007","34,4590","34,3340","34,4950","34,3050","0,35%"
"13.02.2007","34,3380","34,2040","34,3660","34,1830","0,35%"
"12.02.2007","34,2170","34,2590","34,3560","34,1810","-0,21%"
"09.02.2007","34,2880","34,3130","34,3530","34,2360","-0,10%"
"08.02.2007","34,3210","34,4440","34,4840","34,2120","-0,41%"
"07.02.2007","34,4640","34,3920","34,4720","34,3590","0,19%"
"06.02.2007","34,4000","34,3170","34,4200","34,2650","0,29%"
"05.02.2007","34,3020","34,3650","34,3870","34,2810","-0,21%"
"02.02.2007","34,3750","34,4900","34,5520","34,3270","-0,34%"
"01.02.2007","34,4920","34,4900","34,5520","34,4410","-0,02%"
"31.01.2007","34,4990","34,3960","34,5180","34,3090","0,28%"
"30.01.2007","34,4040","34,3760","34,4380","34,3510","0,08%"
"29.01.2007","34,3770","34,3080","34,4260","34,2490","0,15%"
"26.01.2007","34,3240","34,3350","34,3580","34,2280","-0,03%"
"25.01.2007","34,3330","34,3840","34,4420","34,2910","-0,14%"
"24.01.2007","34,3800","34,4740","34,5180","34,3370","-0,36%"
"23.01.2007","34,5040","34,3620","34,5280","34,3190","0,35%"
"22.01.2007","34,3820","34,3740","34,4260","34,3100","-0,01%"
"19.01.2007","34,3860","34,3690","34,4510","34,2970","0,05%"
"18.01.2007","34,3690","34,3520","34,4260","34,2580","0,03%"
"17.01.2007","34,3590","34,3150","34,3850","34,2620","0,06%"
"16.01.2007","34,3400","34,3710","34,4600","34,2970","-0,10%"
"15.01.2007","34,3730","34,3570","34,4050","34,3160","0,06%"
"12.01.2007","34,3540","34,2830","34,3930","34,2190","0,17%"
"11.01.2007","34,2950","34,3330","34,4760","34,2570","-0,14%"
"10.01.2007","34,3430","34,4230","34,4450","34,3210","-0,23%"
"09.01.2007","34,4210","34,3550","34,5190","34,3390","0,14%"
"08.01.2007","34,3720","34,3280","34,3960","34,2200","0,16%"
"05.01.2007","34,3160","34,5210","34,5790","34,2410","-0,61%"
"04.01.2007","34,5250","34,6330","34,6800","34,4540","-0,30%"
"03.01.2007","34,6290","34,9150","34,9680","34,5750","-0,88%"
"02.01.2007","34,9360","34,7200","34,9830","34,7090","0,60%"
"01.01.2007","34,7280","34,7320","34,7420","34,6460","-0,07%"
"29.12.2006","34,7520","34,6630","34,7680","34,6050","0,22%"
"28.12.2006","34,6740","34,6160","34,7550","34,5750","0,20%"
"27.12.2006","34,6050","34,5600","34,7170","34,5470","0,08%"
"26.12.2006","34,5780","34,5780","34,6400","34,5420","-0,12%"
"25.12.2006","34,6180","34,5790","34,6750","34,4900","0,03%"
"22.12.2006","34,6070","34,6670","34,7520","34,5160","-0,20%"
"21.12.2006","34,6770","34,6620","34,7350","34,5960","-0,01%"
"20.12.2006","34,6810","34,6750","34,8540","34,6330","-0,04%"
"19.12.2006","34,6960","34,5620","34,7380","34,5330","0,36%"
"18.12.2006","34,5710","34,5340","34,6070","34,4860","0,08%"
"15.12.2006","34,5420","34,6190","34,7630","34,4860","-0,27%"
"14.12.2006","34,6340","34,7210","34,7990","34,6070","-0,27%"
"13.12.2006","34,7290","34,8180","34,8410","34,6670","-0,30%"
"12.12.2006","34,8350","34,7560","34,8680","34,7030","0,18%"
"11.12.2006","34,7720","34,6770","34,8150","34,6000","0,16%"
"08.12.2006","34,7180","34,8320","34,9600","34,6730","-0,41%"
"07.12.2006","34,8600","34,8250","34,9200","34,8040","0,03%"
"06.12.2006","34,8490","34,8720","34,9160","34,7630","-0,11%"
"05.12.2006","34,8880","34,9020","34,9520","34,8080","-0,01%"
"04.12.2006","34,8910","34,8960","34,9570","34,8190","-0,03%"
"01.12.2006","34,9030","34,7640","34,9450","34,7260","0,38%"
"30.11.2006","34,7700","34,6440","34,8320","34,6190","0,34%"
"29.11.2006","34,6520","34,7050","34,7520","34,5880","-0,19%"
"28.11.2006","34,7190","34,6150","34,7330","34,5780","0,27%"
"27.11.2006","34,6260","34,6720","34,6880","34,5270","0,17%"
"24.11.2006","34,5670","34,3550","34,6190","34,3490","0,60%"
"23.11.2006","34,3620","34,3640","34,4270","34,3220","0,02%"
"22.11.2006","34,3540","34,1960","34,4010","34,1830","0,40%"
"21.11.2006","34,2160","34,1590","34,2410","34,1240","0,15%"
"20.11.2006","34,1640","34,1800","34,2370","34,1390","-0,07%"
"17.11.2006","34,1870","34,1210","34,2210","34,0710","0,16%"
"16.11.2006","34,1320","34,1680","34,2370","34,0990","-0,15%"
"15.11.2006","34,1830","34,1530","34,2070","34,0840","0,05%"
"14.11.2006","34,1660","34,1430","34,2610","34,1070","0,04%"
"13.11.2006","34,1530","34,1960","34,2790","34,1190","-0,14%"
"10.11.2006","34,2020","34,1690","34,2950","34,1620","0,09%"
"09.11.2006","34,1720","34,0500","34,2110","34,0330","0,34%"
"08.11.2006","34,0550","34,0860","34,1710","34,0420","-0,09%"
"07.11.2006","34,0860","34,0300","34,1790","34,0200","0,14%"
"06.11.2006","34,0380","34,0240","34,0480","33,9670","0,03%"
"03.11.2006","34,0270","34,1020","34,1610","33,9330","-0,22%"
"02.11.2006","34,1030","34,0820","34,1390","34,0330","0,06%"
"01.11.2006","34,0810","34,0800","34,1630","34,0410","-0,04%"
"31.10.2006","34,0940","34,0250","34,1310","33,9430","0,16%"
"30.10.2006","34,0410","34,0370","34,0570","33,9690","-0,04%"
"27.10.2006","34,0550","33,9550","34,0850","33,9180","0,24%"
"26.10.2006","33,9720","33,8500","34,0050","33,8440","0,34%"
"25.10.2006","33,8580","33,7730","33,9020","33,7640","0,18%"
"24.10.2006","33,7970","33,7700","33,8280","33,7180","0,07%"
"23.10.2006","33,7740","33,8920","33,9250","33,7410","-0,28%"
"20.10.2006","33,8690","33,8950","33,9410","33,8450","-0,09%"
"19.10.2006","33,9000","33,7640","33,9380","33,7460","0,38%"
"18.10.2006","33,7700","33,7670","33,8250","33,7040","-0,04%"
"17.10.2006","33,7820","33,7580","33,8290","33,6990","0,06%"
"16.10.2006","33,7630","33,7250","33,7810","33,6790","-0,01%"
"13.10.2006","33,7650","33,8160","33,8730","33,6820","-0,19%"
"12.10.2006","33,8280","33,7570","33,8510","33,7450","0,20%"
"11.10.2006","33,7620","33,7770","33,8390","33,7240","-0,08%"
"10.10.2006","33,7900","33,8480","33,9210","33,7430","-0,24%"
"09.10.2006","33,8700","33,8550","33,9180","33,8330","-0,03%"
"06.10.2006","33,8810","34,0210","34,1160","33,8190","-0,43%"
"05.10.2006","34,0290","34,0390","34,0820","33,9710","-0,06%"
"04.10.2006","34,0480","34,0630","34,1030","33,9550","-0,10%"
"03.10.2006","34,0810","34,0460","34,1440","33,9740","0,01%"
"02.10.2006","34,0770","33,9590","34,1120","33,8960","0,36%"
"29.09.2006","33,9560","33,9860","34,0680","33,8870","-0,16%"
"28.09.2006","34,0100","33,9880","34,0930","33,9530","0,04%"
