"Дата","Цена","Откр.","Макс.","Мин.","Изм. %"
"18.11.2009","28,7207","28,7837","28,7837","28,6573","-0,22%"
"17.11.2009","28,7837","28,6670","28,8525","28,6485","0,41%"
"16.11.2009","28,6670","28,8513","28,8805","28,6190","-0,56%"
"13.11.2009","28,8275","28,8020","28,9270","28,7460","0,09%"
"12.11.2009","28,8020","28,6730","28,9410","28,6550","0,45%"
"11.11.2009","28,6730","28,7050","28,7390","28,6001","-0,11%"
"10.11.2009","28,7050","28,7372","28,7835","28,6570","-0,11%"
"09.11.2009","28,7372","28,9913","28,9913","28,6625","-1,04%"
"06.11.2009","29,0385","29,0074","29,1085","28,8094","0,11%"
"05.11.2009","29,0074","29,1425","29,3750","28,8982","-0,46%"
"04.11.2009","29,1425","29,3148","29,3850","29,1139","-0,59%"
"03.11.2009","29,3148","29,2475","29,4578","29,1274","0,23%"
"02.11.2009","29,2475","29,0571","29,2875","29,0525","0,31%"
"30.10.2009","29,1562","29,1760","29,2050","29,0165","-0,07%"
"29.10.2009","29,1760","29,2520","29,4549","29,1212","-0,26%"
"28.10.2009","29,2520","29,2210","29,3620","29,1562","0,11%"
"27.10.2009","29,2210","28,8697","29,3135","28,8697","1,22%"
"26.10.2009","28,8697","28,9520","29,1885","28,8644","-0,44%"
"23.10.2009","28,9985","29,0330","29,0788","28,9365","-0,12%"
"22.10.2009","29,0330","29,1838","29,1875","29,0310","-0,52%"
"21.10.2009","29,1838","29,1528","29,2437","29,0875","0,11%"
"20.10.2009","29,1528","29,3130","29,3320","29,1305","-0,55%"
"19.10.2009","29,3130","29,4400","29,4535","29,2640","-0,37%"
"16.10.2009","29,4211","29,4225","29,4805","29,2925","-0,00%"
"15.10.2009","29,4225","29,5980","29,5980","29,2905","-0,59%"
"14.10.2009","29,5980","29,5362","29,5980","29,3045","0,21%"
"13.10.2009","29,5362","29,4865","29,6070","29,4825","0,17%"
"12.10.2009","29,4865","29,6101","29,6530","29,4670","-0,48%"
"09.10.2009","29,6300","29,5864","29,6555","29,5738","0,15%"
"08.10.2009","29,5864","29,7415","29,7650","29,5400","-0,52%"
"07.10.2009","29,7415","29,8100","29,8451","29,7259","-0,23%"
"06.10.2009","29,8100","30,0055","30,0570","29,7365","-0,65%"
"05.10.2009","30,0055","30,2163","30,2163","30,0005","-0,59%"
"02.10.2009","30,1845","30,1090","30,2505","30,0688","0,25%"
"01.10.2009","30,1090","30,0775","30,1245","30,0150","0,10%"
"30.09.2009","30,0775","30,0805","30,1740","29,9835","-0,01%"
"29.09.2009","30,0805","30,1565","30,1965","30,0525","-0,25%"
"28.09.2009","30,1565","30,1574","30,2685","30,0815","0,04%"
"25.09.2009","30,1457","30,1345","30,2025","29,9425","0,04%"
"24.09.2009","30,1345","30,0570","30,2045","29,9315","0,26%"
"23.09.2009","30,0570","32,4068","32,4068","29,9095","-7,25%"
"22.09.2009","32,4068","30,3765","32,4068","30,0540","6,68%"
"21.09.2009","30,3765","30,2555","30,4550","30,2555","0,24%"
"18.09.2009","30,3038","30,3170","30,4450","30,2255","-0,04%"
"17.09.2009","30,3170","32,4068","32,4068","30,2380","-6,45%"
"16.09.2009","32,4068","30,8225","32,4068","30,5165","5,14%"
"15.09.2009","30,8225","32,4068","32,4068","30,7290","-4,89%"
"14.09.2009","32,4068","32,4068","32,4068","30,6935","5,74%"
"11.09.2009","30,6475","30,8526","30,8526","30,5940","-0,66%"
"10.09.2009","30,8526","32,4068","32,4068","30,7985","-4,80%"
"09.09.2009","32,4068","32,4068","32,4068","30,9855","0,00%"
"08.09.2009","32,4068","32,4068","32,4068","31,2005","0,00%"
"07.09.2009","32,4068","31,8715","32,4068","31,3825","2,53%"
"04.09.2009","31,6056","32,4043","32,4043","31,5276","-2,46%"
"03.09.2009","32,4043","32,4043","32,4043","31,5752","0,00%"
"02.09.2009","32,4043","32,4043","32,4043","31,7801","0,00%"
"01.09.2009","32,4043","32,4043","32,4043","31,6726","0,00%"
"31.08.2009","32,4043","31,5864","32,4043","31,5380","2,38%"
"28.08.2009","31,6500","32,4043","32,4043","30,9960","-2,33%"
"27.08.2009","32,4043","32,4043","32,4043","31,4610","0,00%"
"26.08.2009","32,4043","32,4043","32,4043","30,8820","0,00%"
"25.08.2009","32,4043","31,5910","32,4043","31,1530","2,57%"
"24.08.2009","31,5910","32,4043","32,4043","31,0670","-0,11%"
"21.08.2009","31,6270","31,8051","31,9627","31,4810","-0,56%"
"20.08.2009","31,8051","32,4043","32,4043","31,1950","-1,85%"
"19.08.2009","32,4043","32,4043","32,4043","31,6800","0,00%"
"18.08.2009","32,4043","32,1851","32,4043","31,7140","0,68%"
"17.08.2009","32,1851","31,5821","32,4225","31,5821","1,54%"
"14.08.2009","31,6980","31,6452","31,8600","31,3930","0,17%"
"13.08.2009","31,6452","32,2840","32,3830","31,5680","-1,98%"
"12.08.2009","32,2840","32,2159","32,8990","31,9170","0,21%"
"11.08.2009","32,2159","31,8007","32,4068","31,6010","1,31%"
"10.08.2009","31,8007","31,4876","31,8473","31,4500","0,99%"
"07.08.2009","31,4876","31,3175","31,7276","31,2060","0,54%"
"06.08.2009","31,3175","31,1580","31,3520","31,0320","0,51%"
"05.08.2009","31,1580","31,0830","31,2290","30,9250","0,24%"
"04.08.2009","31,0830","31,0562","31,1875","30,8270","0,09%"
"03.08.2009","31,0562","31,0770","31,3531","30,8180","-1,53%"
"31.07.2009","31,5400","31,5150","31,6440","30,9640","0,08%"
"30.07.2009","31,5150","31,5770","31,9030","31,3900","-0,20%"
"29.07.2009","31,5770","31,0845","31,7572","30,9640","1,58%"
"28.07.2009","31,0845","30,6995","31,1280","30,5000","1,25%"
"27.07.2009","30,6995","30,9585","30,9585","30,5120","-0,86%"
"24.07.2009","30,9660","31,2040","31,2920","30,7400","-0,76%"
"23.07.2009","31,2040","30,9740","31,2310","30,9100","0,10%"
"22.07.2009","31,1735","30,9970","31,2360","30,8890","0,57%"
"21.07.2009","30,9970","31,0255","31,2340","30,8150","-0,09%"
"20.07.2009","31,0255","31,7775","31,7775","30,7000","-2,36%"
"17.07.2009","31,7765","31,5760","31,8640","31,5410","0,63%"
"16.07.2009","31,5760","31,8730","31,8870","31,5190","-0,93%"
"15.07.2009","31,8730","32,2618","32,2618","31,7090","-1,21%"
"14.07.2009","32,2618","32,6777","32,7570","32,0460","-1,27%"
"13.07.2009","32,6777","32,6925","33,1938","32,4620","0,26%"
"10.07.2009","32,5933","31,7375","32,7565","31,6980","2,70%"
"09.07.2009","31,7375","31,8455","31,9253","31,3280","-0,53%"
"08.07.2009","31,9071","31,5585","31,9071","31,4580","1,01%"
"07.07.2009","31,5871","31,3440","31,5871","31,2710","0,78%"
"06.07.2009","31,3440","30,7890","31,5240","30,7890","0,58%"
"03.07.2009","31,1640","31,1290","31,3010","31,1220","0,11%"
"02.07.2009","31,1290","31,0963","31,2450","30,5280","0,11%"
"01.07.2009","31,0963","31,0730","31,2200","30,8140","0,07%"
"30.06.2009","31,0730","31,1050","31,2000","30,8940","-0,10%"
"29.06.2009","31,1050","31,0688","31,2840","31,0480","0,15%"
"26.06.2009","31,0570","31,2070","31,2680","30,5140","-0,48%"
"25.06.2009","31,2070","31,1400","31,3030","30,9830","0,22%"
"24.06.2009","31,1400","31,2290","31,2970","30,6490","-0,28%"
"23.06.2009","31,2290","31,2730","31,5280","30,7920","-0,14%"
"22.06.2009","31,2730","30,9380","31,3870","30,9380","1,07%"
"19.06.2009","30,9430","31,1920","31,2130","30,9260","-0,80%"
"18.06.2009","31,1920","31,2700","31,2700","30,4360","-0,25%"
"17.06.2009","31,2700","31,2210","31,3025","30,9880","0,16%"
"16.06.2009","31,2210","31,1910","31,3730","30,9780","0,10%"
"15.06.2009","31,1910","30,9540","31,2925","30,9260","0,63%"
"12.06.2009","30,9950","30,8800","30,9950","30,7400","0,37%"
"11.06.2009","30,8800","30,8570","30,9940","30,7210","0,07%"
"10.06.2009","30,8570","31,0460","31,0620","30,6760","-0,61%"
"09.06.2009","31,0460","31,4100","31,4320","31,0020","-1,16%"
"08.06.2009","31,4100","30,6780","31,4850","30,6780","1,57%"
"05.06.2009","30,9260","30,7270","30,9260","30,5030","0,65%"
"04.06.2009","30,7270","30,7510","30,9530","30,6310","-0,08%"
"03.06.2009","30,7510","30,5765","30,7800","30,3590","0,57%"
"02.06.2009","30,5765","30,6150","30,7990","30,4220","-0,13%"
"01.06.2009","30,6150","30,7150","30,8490","30,5930","-0,13%"
"29.05.2009","30,6560","30,9830","31,0560","30,6560","-1,06%"
"28.05.2009","30,9830","31,0560","31,3350","30,9460","-0,24%"
"27.05.2009","31,0560","31,3275","31,4700","30,9740","-0,87%"
"26.05.2009","31,3275","30,9030","31,6050","30,9030","1,37%"
"25.05.2009","30,9030","30,9520","31,1300","30,8910","-0,16%"
"22.05.2009","30,9520","31,4800","31,4800","30,9270","-1,68%"
"21.05.2009","31,4800","31,4420","31,5940","31,3640","0,12%"
"20.05.2009","31,4420","31,8375","31,8660","31,4080","-1,24%"
"19.05.2009","31,8375","32,0680","32,0680","31,6850","-0,72%"
"18.05.2009","32,0680","31,6750","32,3120","31,6750","0,16%"
"15.05.2009","32,0170","32,1700","32,1960","31,9250","-0,48%"
"14.05.2009","32,1700","31,9330","32,2380","31,9330","0,74%"
"13.05.2009","31,9330","31,9880","32,0470","31,8140","-0,17%"
"12.05.2009","31,9880","32,2350","32,3230","31,8850","-0,77%"
"11.05.2009","32,2350","32,2080","32,3460","32,1300","-0,03%"
"08.05.2009","32,2460","32,5770","32,6450","32,2130","-1,03%"
"07.05.2009","32,5820","32,8210","32,8680","32,4850","-0,69%"
"06.05.2009","32,8080","32,8720","32,9950","32,6900","-0,16%"
"05.05.2009","32,8590","32,7810","33,0080","32,6900","0,22%"
"04.05.2009","32,7860","33,0170","33,0960","32,7630","-0,84%"
"01.05.2009","33,0630","33,0990","33,1310","32,9670","-0,17%"
"30.04.2009","33,1200","33,1620","33,2930","32,9080","-0,16%"
"29.04.2009","33,1730","33,3700","33,5090","33,0470","-0,58%"
"28.04.2009","33,3670","33,4800","33,6390","33,3350","-0,41%"
"27.04.2009","33,5060","33,1900","33,5290","33,1700","0,92%"
"24.04.2009","33,2020","33,4970","33,6130","33,1110","-0,82%"
"23.04.2009","33,4750","33,9270","34,0930","33,4510","-1,35%"
"22.04.2009","33,9330","34,1900","34,2490","33,8660","-0,76%"
"21.04.2009","34,1940","33,9160","34,2490","33,8250","0,79%"
"20.04.2009","33,9250","33,4550","33,9900","33,4520","1,38%"
"17.04.2009","33,4630","33,3760","33,5970","33,3300","0,21%"
"16.04.2009","33,3920","33,4210","33,4900","33,3060","-0,07%"
"15.04.2009","33,4170","33,3950","33,5140","33,3100","0,03%"
"14.04.2009","33,4060","33,2830","33,4720","33,2650","0,35%"
"13.04.2009","33,2890","33,5030","33,6230","33,2460","-0,65%"
"10.04.2009","33,5080","33,5970","33,7230","33,4940","-0,39%"
"09.04.2009","33,6380","33,6940","33,7760","33,4470","-0,16%"
"08.04.2009","33,6910","33,5650","33,8500","33,5240","0,42%"
"07.04.2009","33,5500","33,3750","33,6450","33,2700","0,48%"
"06.04.2009","33,3890","33,2560","33,4510","33,1280","0,24%"
"03.04.2009","33,3080","33,3870","33,4860","33,2830","-0,26%"
"02.04.2009","33,3940","33,9160","33,9390","33,3110","-1,46%"
"01.04.2009","33,8900","33,9500","34,0720","33,8220","-0,20%"
"31.03.2009","33,9590","33,9600","34,0960","33,7400","-0,04%"
"30.03.2009","33,9710","33,8430","34,2370","33,7500","0,65%"
"27.03.2009","33,7510","33,4060","33,8030","33,3000","1,00%"
"26.03.2009","33,4160","33,5710","33,6390","33,3150","-0,53%"
"25.03.2009","33,5950","33,4740","33,8550","33,2860","0,30%"
"24.03.2009","33,4930","33,2020","33,5260","33,1260","0,91%"
"23.03.2009","33,1910","33,4160","33,4790","33,1510","-0,94%"
"20.03.2009","33,5050","33,3470","33,5990","33,3250","0,48%"
"19.03.2009","33,3450","33,9110","34,0480","33,2500","-1,74%"
"18.03.2009","33,9350","34,4930","34,6120","33,9190","-1,63%"
"17.03.2009","34,4990","34,6090","34,7360","34,4400","-0,41%"
"16.03.2009","34,6420","34,7210","34,9510","34,5490","-0,11%"
"13.03.2009","34,6810","34,9900","35,1830","34,5620","-0,87%"
"12.03.2009","34,9840","34,9810","35,4330","34,9160","-0,04%"
"11.03.2009","34,9970","35,0600","35,2060","34,8900","-0,22%"
"10.03.2009","35,0740","35,8510","35,8920","34,7900","-1,64%"
"09.03.2009","35,6590","35,7610","35,8650","35,5570","-0,35%"
"06.03.2009","35,7830","35,8830","35,9820","35,6020","-0,22%"
"05.03.2009","35,8630","35,9480","36,2230","35,7440","-0,32%"
"04.03.2009","35,9790","36,2250","36,3830","35,9250","-0,67%"
"03.03.2009","36,2220","36,1560","36,3370","36,0620","0,15%"
"02.03.2009","36,1690","35,8940","36,2340","35,7850","0,68%"
"27.02.2009","35,9250","35,6560","36,0470","35,5900","0,50%"
"26.02.2009","35,7480","35,7930","35,8870","35,5730","-0,22%"
"25.02.2009","35,8260","35,8410","35,9970","35,6340","-0,06%"
"24.02.2009","35,8480","36,1100","36,2220","35,7680","-0,72%"
"23.02.2009","36,1080","35,9710","36,1330","35,6890","0,61%"
"20.02.2009","35,8880","36,0380","36,3350","35,8180","0,06%"
"19.02.2009","35,8670","36,3030","36,4030","35,7040","-1,22%"
"18.02.2009","36,3110","36,3540","36,5760","35,9840","-0,05%"
"17.02.2009","36,3280","35,1860","36,4070","35,0220","3,16%"
"16.02.2009","35,2140","34,7370","35,4480","34,6500","1,70%"
"13.02.2009","34,6250","34,7270","34,7680","34,4300","-0,06%"
"12.02.2009","34,6450","35,1850","35,2460","34,5980","-1,54%"
"11.02.2009","35,1860","35,8340","35,9650","34,9690","-1,85%"
"10.02.2009","35,8490","35,8650","36,1690","35,5830","0,04%"
"09.02.2009","35,8340","36,0570","36,2680","35,7210","-0,93%"
"06.02.2009","36,1700","36,3790","36,4590","36,0000","-0,52%"
"05.02.2009","36,3600","36,2230","36,4710","36,1600","0,29%"
"04.02.2009","36,2550","35,9770","36,3670","35,8650","0,80%"
"03.02.2009","35,9690","36,1120","36,3230","35,9070","-0,36%"
"02.02.2009","36,0980","35,8720","36,3940","35,8470","0,94%"
"30.01.2009","35,7630","34,9890","35,8770","34,9820","2,18%"
"29.01.2009","35,0000","33,9120","35,1870","33,8960","3,09%"
"28.01.2009","33,9500","33,0760","34,0510","32,9380","2,69%"
"27.01.2009","33,0610","32,6390","33,1360","32,6290","0,71%"
"26.01.2009","32,8270","32,8730","33,0750","32,6150","-0,10%"
"23.01.2009","32,8590","32,6290","33,2970","32,5930","0,64%"
"22.01.2009","32,6500","32,5480","32,9740","32,5140","0,33%"
"21.01.2009","32,5430","32,9820","33,1920","32,3220","-1,45%"
"20.01.2009","33,0230","33,2590","33,7440","32,8380","-0,64%"
"19.01.2009","33,2370","32,4620","33,2570","32,3100","2,30%"
"16.01.2009","32,4890","32,2890","32,7170","32,0930","0,72%"
"15.01.2009","32,2560","31,6850","32,4150","31,6000","1,56%"
"14.01.2009","31,7590","31,2810","31,9210","31,1490","1,49%"
"13.01.2009","31,2930","31,1150","31,3990","31,0200","0,68%"
"12.01.2009","31,0810","30,5000","31,2160","30,5000","6,61%"
"09.01.2009","29,1550","29,3750","29,4100","29,1420","-0,80%"
"08.01.2009","29,3900","29,1450","29,4040","29,1390","0,81%"
"07.01.2009","29,1550","29,1480","29,4100","29,1390","-0,01%"
"06.01.2009","29,1580","29,1420","29,4100","29,1420","0,00%"
"05.01.2009","29,1570","29,3890","29,4150","29,1420","-0,84%"
"02.01.2009","29,4040","29,1420","29,4160","29,1410","0,85%"
"01.01.2009","29,1570","30,5250","30,5350","29,1420","-4,51%"
"31.12.2008","30,5350","29,3720","30,6920","29,3090","3,83%"
"30.12.2008","29,4100","29,5250","29,6110","29,2390","-0,37%"
"29.12.2008","29,5200","29,0270","29,5280","28,8380","1,77%"
"26.12.2008","29,0080","28,6900","29,0640","28,6010","1,07%"
"25.12.2008","28,7000","28,6870","28,7320","28,6260","-0,04%"
"24.12.2008","28,7120","28,4150","28,7700","28,3560","1,14%"
"23.12.2008","28,3870","28,3980","28,4350","28,2770","-0,07%"
"22.12.2008","28,4060","28,1660","28,4570","27,9860","0,84%"
"19.12.2008","28,1690","27,3930","28,2060","27,3920","2,82%"
"18.12.2008","27,3960","27,2560","27,6680","27,1280","0,51%"
"17.12.2008","27,2560","27,2730","27,6410","27,1960","0,19%"
"16.12.2008","27,2050","27,6060","27,6990","27,1850","-1,43%"
"15.12.2008","27,6000","27,7050","27,8690","27,5710","-0,30%"
"12.12.2008","27,6820","27,6830","27,8310","27,6220","-0,00%"
"11.12.2008","27,6830","27,8290","27,9640","27,6160","-0,48%"
"10.12.2008","27,8170","27,9250","27,9460","27,7610","-0,48%"
"09.12.2008","27,9500","27,8920","28,0650","27,8750","0,15%"
"08.12.2008","27,9070","28,1710","28,1860","27,8810","-0,94%"
"05.12.2008","28,1730","27,9430","28,2840","27,9390","0,79%"
"04.12.2008","27,9510","27,9040","28,0760","27,8790","0,16%"
"03.12.2008","27,9050","27,9040","28,0360","27,8670","-0,01%"
"02.12.2008","27,9070","28,0120","28,0580","27,8430","-0,32%"
"01.12.2008","27,9970","27,9050","28,0460","27,8950","0,30%"
"28.11.2008","27,9130","27,4190","27,9810","27,3790","1,68%"
"27.11.2008","27,4530","27,4410","27,4850","27,3430","0,08%"
"26.11.2008","27,4300","27,2320","27,5160","27,2240","0,69%"
"25.11.2008","27,2410","27,3250","27,4870","27,2130","-0,38%"
"24.11.2008","27,3440","27,4920","27,7370","27,3260","-0,60%"
"21.11.2008","27,5090","27,6120","27,6500","27,4220","-0,34%"
"20.11.2008","27,6020","27,6090","27,6470","27,4450","0,06%"
"19.11.2008","27,5850","27,4680","27,5960","27,2630","0,45%"
"18.11.2008","27,4620","27,4330","27,5230","27,3750","0,09%"
"17.11.2008","27,4360","27,3690","27,5810","27,2600","0,23%"
"14.11.2008","27,3730","27,2800","27,4490","27,2330","0,34%"
"13.11.2008","27,2810","27,5700","27,7170","27,2050","-1,15%"
"12.11.2008","27,5990","27,5640","27,6320","27,4300","0,07%"
"11.11.2008","27,5790","27,0450","27,5900","27,0210","1,87%"
"10.11.2008","27,0720","26,9840","27,0840","26,8490","0,16%"
"07.11.2008","27,0300","27,0620","27,1320","26,9400","-0,12%"
"06.11.2008","27,0620","26,8160","27,0820","26,8070","0,88%"
"05.11.2008","26,8250","26,8050","26,9330","26,6480","0,21%"
"04.11.2008","26,7690","27,1660","27,2760","26,7560","-1,41%"
"03.11.2008","27,1510","27,0340","27,2050","26,8880","0,27%"
"31.10.2008","27,0790","26,8870","27,1380","26,8430","0,92%"
"30.10.2008","26,8330","26,8190","26,9560","26,5080","0,04%"
"29.10.2008","26,8210","27,0450","27,1940","26,8090","-1,03%"
"28.10.2008","27,1010","27,3540","27,5080","27,0600","-0,99%"
"27.10.2008","27,3710","27,1940","27,4980","27,1560","0,64%"
"24.10.2008","27,1970","26,8130","27,3120","26,7970","1,42%"
"23.10.2008","26,8160","26,9590","27,0670","26,7710","-0,50%"
"22.10.2008","26,9520","26,7050","26,9950","26,6910","0,88%"
"21.10.2008","26,7170","26,3710","26,7210","26,3090","1,32%"
"20.10.2008","26,3680","26,3640","26,4200","25,8800","0,04%"
"17.10.2008","26,3570","26,2810","26,3810","26,1960","0,26%"
"16.10.2008","26,2880","26,2890","26,4190","26,2240","-0,03%"
"15.10.2008","26,2960","26,1300","26,3140","26,0650","0,62%"
"14.10.2008","26,1330","26,1750","26,1790","25,9840","-0,17%"
"13.10.2008","26,1770","26,2060","26,2830","26,0690","-0,14%"
"10.10.2008","26,2140","26,1550","26,2670","26,1050","0,19%"
"09.10.2008","26,1650","26,1300","26,1840","25,9530","0,12%"
"08.10.2008","26,1340","26,1310","26,2210","25,9910","-0,04%"
"07.10.2008","26,1450","26,2740","26,2930","26,0160","-0,48%"
"06.10.2008","26,2710","26,0690","26,2840","26,0640","1,12%"
"03.10.2008","25,9800","25,9190","26,0490","25,8390","0,21%"
"02.10.2008","25,9250","25,7150","26,0020","25,7130","0,74%"
"01.10.2008","25,7340","25,6160","25,7690","25,5610","0,39%"
"30.09.2008","25,6350","25,3280","25,6840","25,3050","1,25%"
"29.09.2008","25,3190","25,1030","25,4230","25,0250","1,11%"
"26.09.2008","25,0410","25,0410","25,1090","24,9720","-0,01%"
"25.09.2008","25,0440","25,0400","25,0970","24,8620","0,01%"
"24.09.2008","25,0420","25,1000","25,1250","24,9030","-0,25%"
"23.09.2008","25,1040","25,0100","25,1290","24,9320","0,35%"
"22.09.2008","25,0170","25,2570","25,3190","24,9390","-1,06%"
"19.09.2008","25,2860","25,4150","25,5950","25,2650","-0,63%"
"18.09.2008","25,4470","25,4400","25,4730","25,2330","-0,08%"
"17.09.2008","25,4680","25,6300","25,6590","25,3800","-0,61%"
"16.09.2008","25,6240","25,4900","25,6650","25,4680","0,47%"
"15.09.2008","25,5030","25,5140","25,6450","25,3190","-0,09%"
"12.09.2008","25,5260","25,7210","25,7700","25,5050","-0,72%"
"11.09.2008","25,7110","25,7610","25,8700","25,7010","-0,23%"
"10.09.2008","25,7690","25,6030","25,7810","25,5280","0,71%"
"09.09.2008","25,5870","25,5520","25,6450","25,4840","0,13%"
"08.09.2008","25,5540","25,3700","25,6230","25,1980","0,29%"
"05.09.2008","25,4810","25,4670","25,5300","25,3630","0,04%"
"04.09.2008","25,4710","25,1350","25,4710","25,0830","1,31%"
"03.09.2008","25,1420","24,7830","25,2710","24,7700","1,43%"
"02.09.2008","24,7870","24,6820","24,8390","24,6670","0,48%"
"01.09.2008","24,6680","24,6190","24,7210","24,5910","0,08%"
"29.08.2008","24,6480","24,6380","24,6760","24,5350","0,02%"
"28.08.2008","24,6440","24,6270","24,6750","24,5160","0,09%"
"27.08.2008","24,6220","24,6690","24,7280","24,5010","-0,21%"
"26.08.2008","24,6730","24,4390","24,7720","24,4310","0,95%"
"25.08.2008","24,4420","24,3870","24,4700","24,3760","0,24%"
"22.08.2008","24,3830","24,2870","24,4130","24,2500","0,42%"
"21.08.2008","24,2810","24,3910","24,4690","24,2760","-0,49%"
"20.08.2008","24,4010","24,4630","24,4960","24,3700","-0,28%"
"19.08.2008","24,4690","24,5590","24,6030","24,4480","-0,35%"
"18.08.2008","24,5550","24,6000","24,6160","24,4640","-0,22%"
"15.08.2008","24,6080","24,3960","24,6400","24,3900","0,91%"
"14.08.2008","24,3870","24,2130","24,4280","24,2060","0,71%"
"13.08.2008","24,2150","24,2650","24,2910","24,1050","-0,16%"
"12.08.2008","24,2540","24,4310","24,5030","24,1220","-0,74%"
"11.08.2008","24,4340","24,2950","24,6180","24,1310","0,80%"
"08.08.2008","24,2390","23,6810","24,2470","23,6690","2,35%"
"07.08.2008","23,6820","23,6420","23,6960","23,5250","0,13%"
"06.08.2008","23,6510","23,5480","23,6570","23,4940","0,38%"
"05.08.2008","23,5620","23,4040","23,5680","23,4020","0,65%"
"04.08.2008","23,4100","23,4590","23,4820","23,3590","-0,28%"
"01.08.2008","23,4760","23,4330","23,5230","23,4310","0,17%"
"31.07.2008","23,4350","23,4470","23,4590","23,3490","-0,03%"
"30.07.2008","23,4420","23,4520","23,4970","23,4150","-0,04%"
"29.07.2008","23,4520","23,3380","23,4880","23,3090","0,47%"
"28.07.2008","23,3430","23,3890","23,4070","23,3080","-0,17%"
"25.07.2008","23,3820","23,3820","23,4200","23,3120","-0,01%"
"24.07.2008","23,3840","23,3670","23,4260","23,3430","0,09%"
"23.07.2008","23,3640","23,2880","23,3910","23,2710","0,29%"
"22.07.2008","23,2970","23,1660","23,3210","23,1570","0,52%"
"21.07.2008","23,1770","23,2220","23,2560","23,1620","-0,19%"
"18.07.2008","23,2210","23,2260","23,2580","23,1330","-0,01%"
"17.07.2008","23,2230","23,2570","23,2890","23,1920","-0,16%"
"16.07.2008","23,2600","23,1600","23,2770","23,1300","0,42%"
"15.07.2008","23,1620","23,1570","23,2030","23,0520","0,03%"
"14.07.2008","23,1560","23,2180","23,3130","23,1300","-0,40%"
"11.07.2008","23,2500","23,3500","23,4080","23,2170","-0,45%"
"10.07.2008","23,3550","23,4220","23,4670","23,3380","-0,29%"
"09.07.2008","23,4230","23,5140","23,5420","23,3600","-0,40%"
"08.07.2008","23,5160","23,4710","23,5530","23,4480","0,16%"
"07.07.2008","23,4780","23,4930","23,5800","23,4330","-0,03%"
"04.07.2008","23,4850","23,5200","23,5430","23,4710","-0,15%"
"03.07.2008","23,5210","23,3600","23,5370","23,3400","0,64%"
"02.07.2008","23,3710","23,4090","23,4560","23,3510","-0,18%"
"01.07.2008","23,4140","23,4440","23,5010","23,3830","-0,14%"
"30.06.2008","23,4470","23,4250","23,4670","23,3670","0,14%"
"27.06.2008","23,4150","23,4420","23,4730","23,4090","-0,12%"
"26.06.2008","23,4440","23,5170","23,5430","23,4190","-0,32%"
"25.06.2008","23,5190","23,5930","23,6340","23,4950","-0,37%"
"24.06.2008","23,6060","23,6440","23,6690","23,5500","-0,16%"
"23.06.2008","23,6430","23,5420","23,6890","23,5410","0,34%"
"20.06.2008","23,5640","23,6470","23,6640","23,5240","-0,37%"
"19.06.2008","23,6520","23,6250","23,6890","23,5730","0,11%"
"18.06.2008","23,6250","23,6470","23,6870","23,6130","-0,11%"
"17.06.2008","23,6500","23,6840","23,6960","23,6140","-0,17%"
"16.06.2008","23,6900","23,7680","23,8050","23,6400","-0,43%"
"13.06.2008","23,7930","23,7320","23,8610","23,6900","0,21%"
"12.06.2008","23,7420","23,6420","23,7940","23,6160","0,47%"
"11.06.2008","23,6320","23,7110","23,7180","23,6010","-0,32%"
"10.06.2008","23,7080","23,6480","23,7270","23,5760","0,22%"
"09.06.2008","23,6550","23,5440","23,6760","23,4740","0,50%"
"06.06.2008","23,5380","23,6760","23,7000","23,5300","-0,62%"
"05.06.2008","23,6840","23,8100","23,8650","23,6590","-0,45%"
"04.06.2008","23,7900","23,8060","23,8220","23,7510","-0,03%"
"03.06.2008","23,7980","23,7100","23,8280","23,6240","0,38%"
"02.06.2008","23,7080","23,6830","23,7660","23,6600","0,08%"
"30.05.2008","23,6880","23,7150","23,7720","23,6720","-0,12%"
"29.05.2008","23,7170","23,6140","23,7480","23,5990","0,41%"
"28.05.2008","23,6210","23,6340","23,6540","23,5610","-0,05%"
"27.05.2008","23,6320","23,5180","23,6360","23,4820","0,45%"
"26.05.2008","23,5250","23,5510","23,5750","23,5090","-0,16%"
"23.05.2008","23,5630","23,6070","23,6200","23,5180","-0,18%"
"22.05.2008","23,6060","23,5560","23,6390","23,5440","0,20%"
"21.05.2008","23,5600","23,6970","23,7160","23,5480","-0,58%"
"20.05.2008","23,6970","23,7800","23,7980","23,6490","-0,37%"
"19.05.2008","23,7840","23,6870","23,8130","23,6820","0,30%"
"16.05.2008","23,7130","23,8960","23,9060","23,6870","-0,80%"
"15.05.2008","23,9040","23,8670","23,9200","23,7820","0,10%"
"14.05.2008","23,8790","23,7900","23,9340","23,7770","0,28%"
"13.05.2008","23,8120","23,6970","23,8360","23,6680","0,51%"
"12.05.2008","23,6910","23,7620","23,8500","23,6650","-0,32%"
"09.05.2008","23,7670","23,8180","23,8300","23,7410","-0,23%"
"08.05.2008","23,8220","23,8240","23,9210","23,7820","-0,01%"
"07.05.2008","23,8240","23,7070","23,8490","23,6970","0,48%"
"06.05.2008","23,7110","23,7360","23,7730","23,6530","-0,03%"
"05.05.2008","23,7190","23,7900","23,8080","23,7120","-0,39%"
"02.05.2008","23,8120","23,7660","23,8280","23,7330","0,12%"
"01.05.2008","23,7840","23,6410","23,8010","23,6100","0,43%"
